,Customer_ID,Invoice,Amount,recency,Cluster
3401,15747.0,221,2560.66,13,2
3402,15748.0,37,614.7600000000001,41,1
3405,15751.0,134,1318.84,525,0
3406,15752.0,611,4199.09,40,2
3407,15753.0,1,79.2,130,1
3408,15754.0,135,3001.86,51,2
3410,15756.0,192,532.96,64,1
3411,15757.0,193,2940.36,188,2
3412,15758.0,9,205.25,25,1
3413,15759.0,20,810.98,219,1
3415,15761.0,5,143.05,443,0
3416,15762.0,37,583.75,78,1
3417,15763.0,63,1048.67,74,1
3418,15764.0,259,4453.28,0,2
3419,15765.0,25,370.63,403,0
3420,15766.0,28,799.66,183,1
3421,15767.0,9,-242.70000000000002,494,0
3424,15770.0,18,321.45,554,0
3425,15771.0,28,1006.54,554,0
3426,15772.0,16,280.88,419,0
3427,15773.0,47,774.52,242,1
3428,15774.0,114,1324.2,303,1
3429,15775.0,9,150.5,128,1
3430,15776.0,18,241.62,134,1
3431,15777.0,41,1732.1599999999999,6,1
3432,15778.0,17,307.95,609,0
3433,15779.0,8,124.08000000000001,533,0
3434,15780.0,29,475.28000000000003,36,1
3435,15781.0,21,333.56,26,1
3436,15782.0,63,3985.65,10,2
3437,15783.0,14,246.3,11,1
3438,15784.0,43,848.3299999999999,468,0
3441,15787.0,206,948.05,27,1
3442,15788.0,15,215.53,501,0
3443,15789.0,140,1932.01,359,1
3444,15790.0,35,220.85,11,1
3445,15791.0,180,3541.79,44,2
3446,15792.0,57,933.84,578,0
3447,15793.0,31,2382.92,10,1
3448,15794.0,15,777.0,1003,0
3449,15795.0,131,1979.8700000000001,150,1
3451,15797.0,12,2821.08,96,1
3452,15798.0,83,1535.37,611,0
3453,15799.0,155,1424.29,76,1
3454,15800.0,244,1242.58,108,2
3455,15801.0,69,1042.19,47,1
3456,15802.0,3,-451.42,143,1
3457,15803.0,51,1929.66,52,1
3458,15804.0,274,3848.55,12,2
3460,15806.0,31,784.58,47,1
3461,15807.0,89,1807.57,51,1
3463,15809.0,67,862.88,69,1
3464,15810.0,193,2724.8,79,2
3465,15811.0,316,3843.2200000000003,18,2
3467,15813.0,40,1303.9099999999999,208,1
3468,15814.0,100,2531.84,17,2
3469,15815.0,49,2100.6,35,1
3470,15816.0,12,93.3,543,0
3471,15817.0,152,2766.4,421,2
3472,15818.0,11,340.5,589,0
3473,15819.0,264,3911.28,50,2
3474,15820.0,17,206.98,320,0
3475,15821.0,62,570.96,45,1
3476,15822.0,72,1777.91,181,1
3477,15823.0,175,3033.86,192,2
3478,15824.0,26,890.94,366,0
3479,15825.0,20,532.94,173,1
3480,15826.0,121,2583.13,52,2
3481,15827.0,267,3430.96,35,2
3482,15828.0,74,1108.82,376,0
3483,15829.0,51,636.14,141,1
3484,15830.0,41,547.7,60,1
3485,15831.0,69,747.76,0,1
3486,15832.0,54,836.79,255,1
3487,15833.0,5,80.4,1031,0
3488,15834.0,383,3600.29,71,2
3489,15835.0,50,954.09,45,1
3490,15836.0,12,117.47,46,1
3491,15837.0,52,777.01,183,1
3493,15839.0,65,1020.74,26,1
3494,15840.0,28,345.66,0,1
3495,15841.0,96,2716.5,73,2
3496,15842.0,28,528.75,388,0
3497,15843.0,8,118.95000000000002,99,1
3498,15844.0,11,130.73999999999998,47,1
3499,15845.0,185,4273.65,18,2
3500,15846.0,29,107.01,386,0
3501,15847.0,48,822.57,289,1
3502,15848.0,35,139.94,622,0
3504,15850.0,334,1058.72,20,2
3505,15851.0,8,109.73,702,0
3506,15852.0,33,257.26,187,1
3507,15853.0,30,110.8,52,1
3509,15855.0,95,1052.72,95,1
3511,15857.0,24,570.48,19,1
3512,15858.0,485,3917.87,16,2
3513,15859.0,22,438.46,640,0
3514,15860.0,368,2505.21,41,2
3515,15861.0,804,4217.99,13,2
3516,15862.0,581,2928.29,113,2
3517,15863.0,79,358.7,26,1
3518,15864.0,27,2014.22,23,1
3519,15865.0,127,2248.92,1,2
3520,15866.0,45,230.53,102,1
3522,15868.0,4,94.53,584,0
3523,15869.0,35,323.65999999999997,159,1
3524,15870.0,147,862.61,152,1
3525,15871.0,5,33.099999999999994,438,0
3526,15872.0,215,795.68,15,1
3527,15873.0,9,138.23999999999998,500,0
3529,15875.0,25,111.72,647,0
3530,15876.0,11,1449.1399999999999,409,0
3531,15877.0,131,440.78,18,1
3532,15878.0,51,330.77,562,0
3533,15879.0,183,1157.3,405,0
3534,15880.0,212,626.5600000000001,577,0
3535,15881.0,32,438.24,313,0
3536,15882.0,78,1448.91,199,1
3537,15883.0,49,396.48,151,1
3538,15884.0,16,243.75000000000003,640,0
3539,15885.0,122,1737.57,123,1
3540,15886.0,62,1052.8700000000001,61,1
3541,15887.0,37,1027.15,407,0
3542,15888.0,41,402.12,80,1
3543,15889.0,401,1795.83,186,2
3544,15890.0,10,535.65,425,0
3545,15891.0,62,524.52,227,1
3546,15892.0,38,128.2,495,0
3547,15893.0,1,305.28000000000003,482,0
3548,15894.0,79,420.29,254,1
3549,15895.0,11,179.17,150,1
3550,15896.0,1,-1899.67,625,0
3551,15897.0,24,222.05,195,1
3553,15899.0,8,112.5,546,0
3554,15900.0,131,890.5,24,1
3555,15901.0,173,684.23,17,1
3556,15902.0,18,145.01,381,0
3558,15904.0,30,164.68,332,0
3559,15905.0,22,114.69,544,0
3560,15906.0,207,2467.89,20,2
3561,15907.0,249,967.45,177,1
3562,15908.0,41,764.57,512,0
3563,15909.0,7,191.94,174,1
3564,15910.0,628,2681.8,16,2
3565,15911.0,261,1401.55,433,2
3566,15912.0,95,1074.7,179,1
3567,15913.0,1,6.300000000000001,535,0
3568,15914.0,13,205.99,379,0
3569,15915.0,146,429.21,639,0
3570,15916.0,342,3277.67,17,2
3571,15917.0,155,560.63,189,1
3572,15918.0,61,582.88,272,1
3573,15919.0,192,910.61,20,1
3574,15920.0,108,571.64,125,1
3575,15921.0,83,802.11,173,1
3576,15922.0,24,727.2,666,0
3577,15923.0,42,254.16,666,0
3578,15924.0,15,102.82,850,0
3579,15925.0,12,207.15,195,1
3580,15926.0,7,134.44,543,0
3581,15927.0,17,123.39,675,0
3582,15928.0,11,293.53,657,0
3583,15929.0,1,594.0,586,0
3584,15930.0,21,426.63,275,1
3585,15931.0,14,239.9,518,0
3586,15932.0,119,2461.85,1,2
3587,15933.0,74,1107.46,22,1
3588,15934.0,29,2190.66,418,0
3589,15935.0,34,108.03999999999999,6,1
3590,15936.0,19,282.79,380,0
3591,15937.0,7,145.35,183,1
3592,15938.0,39,734.81,113,1
3594,15940.0,3,-3.552713678800501e-15,342,0
3595,15941.0,10,230.6,372,0
3596,15942.0,14,337.44,134,1
3597,15943.0,12,271.28999999999996,650,0
3598,15944.0,38,2164.24,129,1
3599,15945.0,30,827.27,442,0
3600,15946.0,26,2304.18,503,0
3601,15947.0,29,1708.24,83,1
3602,15948.0,95,1509.0900000000001,44,1
3603,15949.0,19,364.72,17,1
3605,15951.0,61,974.52,119,1
3606,15952.0,91,806.57,182,1
3607,15953.0,192,3524.7,5,2
3608,15954.0,20,190.75,590,0
3610,15956.0,18,617.6,552,0
3611,15957.0,151,930.1,121,1
3612,15958.0,74,492.99,75,1
3613,15959.0,78,579.49,683,0
3614,15960.0,27,394.0,375,0
3615,15961.0,42,451.28999999999996,380,0
3616,15962.0,58,295.83,450,0
3617,15963.0,28,470.76,20,1
3618,15964.0,21,272.96000000000004,664,0
3619,15965.0,370,2999.34,18,2
3620,15966.0,32,399.58,444,0
3621,15967.0,502,3019.2,24,2
3622,15968.0,85,418.05,389,0
3623,15969.0,36,1043.85,10,1
3624,15970.0,24,1017.32,99,1
3625,15971.0,45,4930.43,1,2
3626,15972.0,145,1810.27,457,0
3627,15973.0,17,780.39,236,1
3628,15974.0,177,3429.55,5,2
3629,15975.0,24,371.01,85,1
3630,15976.0,398,1746.6399999999999,166,2
3631,15977.0,65,1054.73,18,1
3632,15978.0,131,3272.62,78,2
3633,15979.0,22,329.22,603,0
3636,15982.0,45,324.51,606,0
3637,15983.0,316,3958.8199999999997,22,2
3639,15985.0,105,2610.28,124,2
3640,15986.0,25,354.42,90,1
3641,15987.0,196,1682.13,13,2
3642,15988.0,129,770.09,20,1
3643,15989.0,88,372.51,376,0
3644,15990.0,180,2010.05,45,2
3645,15991.0,6,150.55,535,0
3646,15992.0,54,896.6,181,1
3647,15993.0,560,2756.82,16,2
3648,15994.0,116,1198.84,55,1
3649,15995.0,111,696.19,415,0
3650,15996.0,213,1671.0,1,2
3651,15997.0,1,-23.4,705,0
3653,15999.0,1,20.4,972,0
3655,16001.0,39,519.06,382,0
3656,16002.0,42,169.21,626,0
3658,16004.0,90,2146.39,475,0
3659,16005.0,515,2403.77,13,2
3660,16006.0,82,347.17,5,1
3661,16007.0,666,3075.14,4,2
3663,16009.0,90,992.71,23,1
3664,16010.0,300,1722.1100000000001,128,2
3666,16012.0,241,2989.79,155,2
3668,16014.0,294,1121.02,64,2
3669,16015.0,184,690.54,27,1
3670,16016.0,387,2495.04,15,2
3671,16017.0,131,1553.83,48,1
3672,16018.0,56,698.13,4,1
3674,16020.0,46,851.01,17,1
3675,16021.0,145,532.25,455,0
3676,16022.0,76,628.28,261,1
3677,16023.0,101,719.81,47,1
3678,16024.0,86,484.2,13,1
3679,16025.0,28,439.65999999999997,60,1
3680,16026.0,32,236.09,44,1
3681,16027.0,38,1799.8400000000001,69,1
3682,16028.0,5,82.2,596,0
3684,16030.0,29,331.24,283,0
3685,16031.0,100,548.94,123,1
3686,16032.0,212,1970.45,456,2
3688,16034.0,58,925.77,39,1
3689,16035.0,21,217.73,561,0
3690,16036.0,140,2556.84,88,2
3691,16037.0,73,1489.44,130,1
3692,16038.0,28,454.33000000000004,178,1
3693,16039.0,33,449.65,365,0
3694,16040.0,128,2383.7000000000003,149,2
3695,16041.0,6,3166.4,90,1
3696,16042.0,141,2153.0,22,2
3697,16043.0,73,1856.5900000000001,5,1
3698,16044.0,19,340.84000000000003,435,0
3699,16045.0,159,3187.03,2,2
3700,16046.0,22,235.78,563,0
3701,16047.0,1,107.14,683,0
3702,16048.0,46,1056.53,86,1
3703,16049.0,501,1899.68,41,2
3704,16050.0,21,300.7,174,1
3705,16051.0,12,188.44,682,0
3706,16052.0,34,362.06,55,1
3707,16053.0,197,3606.14,93,2
3708,16054.0,127,2090.68,146,1
3709,16055.0,8,134.8,280,0
3710,16056.0,68,664.85,46,1
3711,16057.0,265,3202.07,5,2
3712,16058.0,2,62.7,407,0
3713,16059.0,422,3217.77,72,2
3714,16060.0,24,541.95,579,0
3715,16061.0,5,44.95,270,0
3716,16062.0,185,2863.45,6,2
3717,16063.0,23,335.32,261,1
3718,16064.0,18,111.0,726,0
3719,16065.0,435,2365.62,381,2
3720,16066.0,102,1521.87,17,1
3721,16067.0,82,3026.19,563,0
3722,16068.0,39,122.93,594,0
3723,16069.0,25,457.7,418,0
3724,16070.0,33,852.15,23,1
3725,16071.0,73,1076.8,45,1
3726,16072.0,556,4328.89,289,2
3727,16073.0,2,94.35,292,0
3728,16074.0,26,265.25,391,0
3729,16075.0,42,726.98,503,0
3730,16076.0,131,2173.53,23,2
3731,16077.0,9,600.0,575,0
3732,16078.0,39,362.99,341,0
3733,16079.0,21,1352.0,17,1
3734,16080.0,33,472.9,68,1
3735,16081.0,399,4460.18,57,2
3736,16082.0,16,106.75,526,0
3737,16083.0,71,2351.42,101,1
3738,16084.0,38,436.18,300,0
3739,16085.0,378,2337.73,0,2
3740,16086.0,138,2862.91,30,2
3741,16087.0,10,1739.92,390,0
3742,16088.0,6,1437.43,576,0
3743,16089.0,50,271.44,387,0
3744,16090.0,20,205.91,625,0
3745,16091.0,18,315.06,125,1
3746,16092.0,94,1515.49,115,1
3747,16093.0,1,17.0,107,1
3748,16094.0,211,3599.16,12,2
3749,16095.0,30,447.05,457,0
3750,16096.0,66,1584.97,265,1
3751,16097.0,10,185.04999999999998,241,1
3752,16098.0,163,4448.1,88,2
3753,16099.0,70,1568.25,51,1
3754,16100.0,37,582.64,641,0
3755,16101.0,200,3167.42,10,2
3756,16102.0,57,1842.14,43,1
3758,16104.0,242,2515.36,91,2
3759,16105.0,110,2386.19,220,2
3760,16106.0,6,108.38,214,1
3761,16107.0,31,3204.1600000000003,18,2
3762,16108.0,143,2171.93,85,2
3763,16109.0,32,923.58,219,1
3764,16110.0,449,1819.27,46,2
3765,16111.0,75,562.48,517,0
3766,16112.0,16,195.73999999999998,70,1
3767,16113.0,30,161.38,95,1
3768,16114.0,8,135.75000000000003,171,1
3769,16115.0,428,2575.14,4,2
3770,16116.0,35,592.88,5,1
3771,16117.0,90,650.05,279,1
3772,16118.0,47,4255.43,393,2
3773,16119.0,54,1720.81,73,1
3774,16120.0,97,3041.91,30,2
3775,16121.0,360,1457.19,58,2
3776,16122.0,64,1001.34,39,1
3777,16123.0,16,307.78,52,1
3778,16124.0,88,1709.39,317,1
3779,16125.0,301,4587.65,381,2
3781,16127.0,75,801.31,40,1
3782,16128.0,187,3748.4,18,2
3783,16129.0,96,1396.05,408,0
3784,16130.0,55,987.48,423,0
3786,16132.0,17,664.1999999999999,545,0
3788,16134.0,120,2119.99,22,1
3789,16135.0,39,819.45,263,1
3790,16136.0,48,921.08,30,1
3791,16137.0,28,422.7,681,0
3792,16138.0,39,894.45,379,0
3793,16139.0,57,1111.15,19,1
3794,16140.0,73,1536.19,53,1
3795,16141.0,50,955.94,1,1
3796,16142.0,37,535.34,250,1
3797,16143.0,244,4866.88,35,2
3798,16144.0,1,175.2,159,1
3800,16146.0,41,946.38,204,1
3801,16147.0,140,2367.02,134,2
3802,16148.0,12,370.37,297,0
3803,16149.0,30,422.22,143,1
3804,16150.0,273,4154.69,1,2
3806,16152.0,29,1829.04,269,1
3808,16154.0,1,-10.5,683,0
3809,16155.0,50,781.05,382,0
3811,16157.0,19,644.24,16,1
3812,16158.0,36,611.32,541,0
3813,16159.0,53,1230.29,282,1
3814,16160.0,22,1009.4499999999999,79,1
3816,16162.0,2,37.4,340,0
3817,16163.0,85,2263.63,225,1
3818,16164.0,35,802.53,18,1
3819,16165.0,1,79.9,506,0
3820,16166.0,26,327.48,518,0
3821,16167.0,71,1149.8700000000001,415,0
3823,16169.0,85,1822.97,40,1
3825,16171.0,3,73.2,30,1
3826,16172.0,113,1884.55,6,1
3827,16173.0,87,1406.57,16,1
3828,16174.0,65,2246.75,33,1
3829,16175.0,98,1836.44,169,1
3830,16176.0,81,1964.04,422,0
3831,16177.0,128,2141.61,51,1
3832,16178.0,25,612.6,139,1
3833,16179.0,11,215.83,61,1
3835,16181.0,11,305.54,74,1
3837,16183.0,41,1077.81,275,1
3838,16184.0,46,1155.54,5,1
3839,16185.0,40,644.72,17,1
3842,16188.0,75,1077.71,36,1
3843,16189.0,11,215.48,16,1
3844,16190.0,119,2723.55,41,2
3846,16192.0,11,351.3,972,0
3847,16193.0,38,630.43,237,1
3848,16194.0,8,308.59999999999997,376,0
3849,16195.0,16,323.25,724,0
3850,16196.0,4,93.3,489,0
3851,16197.0,93,2016.71,470,0
3852,16198.0,33,1030.0410000000002,76,1
3853,16199.0,10,942.75,364,0
3855,16201.0,128,2070.17,17,1
3856,16202.0,126,2467.04,361,2
3857,16203.0,78,1110.79,0,1
3858,16204.0,111,939.24,24,1
3859,16205.0,200,1830.61,90,2
3860,16206.0,245,2597.37,55,2
3861,16207.0,19,394.38,26,1
3862,16208.0,253,3440.45,45,2
3863,16209.0,67,4146.78,1,2
3865,16211.0,37,1086.34,1,1
3866,16212.0,80,1284.56,20,1
3867,16213.0,6,159.0,79,1
3868,16214.0,98,2038.25,171,1
3869,16215.0,14,242.35,81,1
3870,16216.0,37,914.9300000000001,268,1
3871,16217.0,19,259.39000000000004,128,1
3872,16218.0,186,4343.6,60,2
3873,16219.0,1,40.8,501,0
3874,16220.0,1,-10.17,758,0
3875,16221.0,264,2229.0099999999998,98,2
3876,16222.0,160,1345.22,319,1
3877,16223.0,126,1102.3500000000001,375,0
3878,16224.0,116,1616.54,57,1
3879,16225.0,307,2821.9100000000003,45,2
3880,16226.0,31,672.1700000000001,204,1
3881,16227.0,41,948.82,226,1
3882,16228.0,56,886.1600000000001,375,0
3883,16229.0,180,2835.36,35,2
3884,16230.0,35,542.03,279,1
3885,16231.0,101,1078.22,380,0
3886,16232.0,108,2692.02,44,2
3887,16233.0,81,1818.71,71,1
3888,16234.0,16,312.78,474,0
3889,16235.0,122,1990.6100000000001,39,1
3890,16236.0,20,432.2,79,1
3891,16237.0,7,136.65,438,0
3892,16238.0,6,63.66,423,0
3893,16239.0,37,1450.9,57,1
3894,16240.0,142,3693.81,10,2
3895,16241.0,994,4329.31,0,2
3897,16243.0,51,409.1,55,1
3898,16244.0,154,2579.38,5,2
3899,16245.0,93,1352.3600000000001,24,1
3900,16246.0,89,827.25,495,0
3901,16247.0,16,114.56,171,1
3902,16248.0,7,152.94,91,1
3903,16249.0,69,1800.07,53,1
3904,16250.0,49,791.38,262,1
3905,16251.0,20,128.31,513,0
3906,16252.0,63,-295.09,383,0
3908,16254.0,75,985.14,379,0
3909,16255.0,541,4834.39,17,2
3910,16256.0,30,1609.57,258,1
3911,16257.0,2,46.95,177,1
3913,16259.0,93,361.94,411,0
3914,16260.0,18,1035.45,51,1
3915,16261.0,168,1059.45,17,1
3916,16262.0,50,677.78,361,0
3917,16263.0,24,351.01,365,0
3918,16264.0,66,837.53,439,0
3920,16266.0,109,1757.95,74,1
3921,16267.0,7,186.66,592,0
3922,16268.0,45,667.65,71,1
3923,16269.0,54,714.59,438,0
3924,16270.0,54,1141.24,354,0
3925,16271.0,306,3457.07,16,2
3926,16272.0,25,411.7,117,1
3927,16273.0,16,336.03999999999996,657,0
3928,16274.0,134,715.9,697,0
3929,16275.0,111,2151.11,197,1
3930,16276.0,26,2629.3900000000003,177,1
3931,16277.0,23,188.69,911,0
3932,16278.0,60,1056.59,24,1
3934,16280.0,16,238.05,726,0
3935,16281.0,40,3416.52,73,2
3936,16282.0,33,1307.58,253,1
3937,16283.0,604,4311.37,32,2
3938,16284.0,139,1029.77,51,1
3939,16285.0,31,176.9,647,0
3940,16286.0,19,263.65,431,0
3941,16287.0,42,1006.98,170,1
3942,16288.0,7,129.85,471,0
3943,16289.0,22,98.81,641,0
3944,16290.0,131,2069.3,482,0
3945,16291.0,1,117.72,683,0
3946,16292.0,67,1171.46,63,1
3947,16293.0,246,4632.2,22,2
3948,16294.0,8,126.05000000000001,477,0
3949,16295.0,79,1328.55,0,1
3950,16296.0,83,1245.97,526,0
3951,16297.0,23,275.4,35,1
3952,16298.0,49,1080.0,23,1
3953,16299.0,13,178.65,473,0
3954,16300.0,249,1392.43,579,0
3955,16301.0,6,107.33,1003,0
3956,16302.0,12,212.82,108,1
3958,16304.0,25,381.66,695,0
3959,16305.0,22,361.21999999999997,139,1
3960,16306.0,72,1162.82,38,1
3961,16307.0,75,1194.92,400,0
3963,16309.0,44,686.67,92,1
3964,16310.0,28,460.08,415,0
3965,16311.0,37,616.26,18,1
3966,16312.0,10,171.15,640,0
3967,16313.0,16,274.15000000000003,50,1
3968,16314.0,62,1491.4,390,0
3969,16315.0,23,402.71,331,0
3971,16317.0,118,2179.76,2,1
3972,16318.0,19,328.15,243,1
3973,16319.0,3,404.40000000000003,188,1
3974,16320.0,243,4428.849999999999,66,2
3975,16321.0,36,265.5,73,1
3976,16322.0,37,326.75,120,1
3977,16323.0,4,353.66,197,1
3978,16324.0,118,428.68,178,1
3979,16325.0,145,3463.84,45,2
3980,16326.0,497,4706.99,16,2
3982,16328.0,16,310.83,564,0
3983,16329.0,115,1703.07,444,0
3984,16330.0,120,624.63,18,1
3985,16331.0,34,2037.7,525,0
3986,16332.0,201,1989.97,29,2
3988,16334.0,58,277.48,611,0
3989,16335.0,367,2747.0,552,2
3990,16336.0,68,3517.69,421,2
3991,16337.0,10,151.05,274,0
3992,16338.0,11,214.79999999999998,217,1
3993,16339.0,20,109.95,285,0
3994,16340.0,377,1526.06,108,2
3995,16341.0,169,3832.29,25,2
3996,16342.0,15,322.41,76,1
3997,16343.0,86,687.0699999999999,16,1
3998,16344.0,46,842.42,247,1
3999,16345.0,111,1198.74,45,1
4000,16346.0,15,224.51,386,0
4001,16347.0,357,3482.01,12,2
4002,16348.0,266,1798.22,79,2
4003,16349.0,9,53.5,291,0
4004,16350.0,130,2206.49,22,2
4005,16351.0,198,3279.13,39,2
4006,16352.0,28,494.44,18,1
4008,16354.0,142,1129.51,74,1
4009,16355.0,50,349.2,375,0
4010,16356.0,60,414.42,160,1
4011,16357.0,47,868.37,66,1
4012,16358.0,155,2917.1,65,2
4013,16359.0,130,2379.4,9,2
4014,16360.0,671,3411.69,1,2
4015,16361.0,106,896.66,10,1
4016,16362.0,104,841.74,30,1
4017,16363.0,5,109.36000000000001,54,1
4018,16364.0,53,707.04,12,1
4019,16365.0,131,3296.7999999999997,3,2
4020,16366.0,78,1548.1299999999999,19,1
4021,16367.0,229,1362.4,302,2
4022,16368.0,98,640.21,29,1
4023,16369.0,170,2664.81,19,2
4024,16370.0,228,1320.56,65,2
4025,16371.0,11,157.2,449,0
4026,16372.0,334,1298.61,182,2
4027,16373.0,29,309.49,383,0
4028,16374.0,358,1771.45,244,2
4029,16375.0,13,104.0,471,0
4030,16376.0,128,977.52,18,1
4031,16377.0,10,1308.48,268,1
4032,16378.0,23,362.95,189,1
4033,16379.0,109,2131.9,19,1
4034,16380.0,32,1780.59,91,1
4035,16381.0,65,258.7,419,0
4036,16382.0,44,353.1,409,0
4037,16383.0,423,2910.84,75,2
4038,16384.0,81,1358.95,31,1
4039,16385.0,137,1030.61,61,1
4040,16386.0,147,1102.59,29,1
4041,16387.0,96,918.55,323,0
4042,16388.0,13,186.05,654,0
4043,16389.0,35,1362.27,54,1
4044,16390.0,21,467.5,537,0
4045,16391.0,331,1103.61,498,2
4046,16392.0,149,763.05,270,1
4048,16394.0,100,1412.06,50,1
4049,16395.0,653,3458.95,61,2
4050,16396.0,12,102.69999999999999,474,0
4051,16397.0,11,127.88,629,0
4052,16398.0,86,1631.15,125,1
4053,16399.0,113,641.82,20,1
4054,16400.0,281,3159.44,184,2
4056,16402.0,117,511.4,265,1
4057,16403.0,15,161.04999999999998,69,1
4058,16404.0,24,430.3,71,1
4059,16405.0,5,167.25,69,1
4060,16406.0,162,533.98,19,1
4061,16407.0,232,2821.65,13,2
4062,16408.0,45,231.93,592,0
4064,16410.0,5,130.32,942,0
4065,16411.0,207,910.1899999999999,20,1
4066,16412.0,136,647.23,54,1
4067,16413.0,69,528.98,57,1
4068,16414.0,64,559.71,22,1
4069,16415.0,162,719.44,45,1
4070,16416.0,189,2948.47,27,2
4071,16417.0,1,35.7,611,0
4072,16418.0,169,1101.94,45,1
4073,16419.0,93,1474.67,37,1
4074,16420.0,2,75.0,486,0
4075,16421.0,38,526.27,377,0
4077,16423.0,18,346.12,25,1
4078,16424.0,14,392.06,192,1
4079,16425.0,21,302.7,69,1
4080,16426.0,372,1908.25,22,2
4081,16427.0,9,241.06,264,1
4082,16428.0,137,657.33,82,1
4083,16429.0,2,284.55,107,1
4084,16430.0,28,1117.94,58,1
4085,16431.0,83,642.81,66,1
4086,16432.0,8,287.4,183,1
4087,16433.0,34,384.52,29,1
4088,16434.0,188,2727.04,48,2
4089,16435.0,126,1011.5699999999999,512,0
4090,16436.0,43,242.04,464,0
4091,16437.0,21,301.25,382,0
4092,16438.0,132,798.35,27,1
4093,16439.0,9,310.70000000000005,723,0
4094,16440.0,307,3856.9700000000003,52,2
4095,16441.0,87,1023.48,274,1
4096,16442.0,250,899.47,120,1
4097,16443.0,1,162.24,521,0
4098,16444.0,380,3582.38,47,2
4099,16445.0,192,602.73,182,1
4100,16446.0,5,-6.100000000005821,89,1
4101,16447.0,73,775.14,136,1
4102,16448.0,52,367.87,199,1
4103,16449.0,43,674.69,198,1
4104,16450.0,44,1475.73,150,1
4105,16451.0,66,1009.4,88,1
4106,16452.0,18,332.17,631,0
4107,16453.0,15,251.71,460,0
4108,16454.0,8,1.9000000000000004,45,1
4109,16455.0,228,4306.72,153,2
4111,16457.0,9,208.36,219,1
4113,16459.0,5,71.78999999999999,789,0
4114,16460.0,135,814.72,29,1
4115,16461.0,269,1615.22,178,2
4116,16462.0,4,102.0,74,1
4117,16463.0,85,1383.7,22,1
4118,16464.0,236,1314.68,20,2
4119,16465.0,49,726.34,414,0
4120,16466.0,351,3713.59,4,2
4121,16467.0,25,2862.4,509,0
4122,16468.0,45,787.52,75,1
4123,16469.0,205,828.91,24,1
4124,16470.0,484,2453.65,52,2
4125,16471.0,64,1186.18,68,1
4126,16472.0,39,789.6,598,0
4127,16473.0,29,469.58,162,1
4128,16474.0,368,1811.47,18,2
4129,16475.0,28,544.3,1,1
4130,16476.0,26,337.0,395,0
4131,16477.0,260,4320.02,68,2
4132,16478.0,17,331.0,26,1
4133,16479.0,35,300.83,11,1
4134,16480.0,53,769.29,76,1
4135,16481.0,20,428.23,660,0
4136,16482.0,18,220.62,16,1
4137,16483.0,19,139.35,193,1
4138,16484.0,26,379.4,174,1
4139,16485.0,155,2137.68,78,2
4140,16486.0,7,134.36,538,0
4141,16487.0,35,209.4,400,0
4142,16488.0,31,492.2,115,1
4143,16489.0,6,303.7,381,0
4144,16490.0,16,179.16000000000003,437,0
4145,16491.0,88,1524.31,47,1
4146,16492.0,23,385.56,541,0
4147,16493.0,117,2110.12,73,1
4148,16494.0,50,826.53,297,1
4149,16495.0,97,684.41,129,1
4150,16496.0,140,2293.47,208,2
4152,16498.0,16,86.12,162,1
4153,16499.0,151,2491.7400000000002,361,2
4154,16500.0,35,835.96,17,1
4155,16501.0,207,1237.23,384,0
4156,16502.0,43,266.5,621,0
4157,16503.0,216,3597.89,96,2
4158,16504.0,86,484.38,26,1
4159,16505.0,4,777.6,121,1
4160,16506.0,3,90.30000000000001,20,1
4161,16507.0,43,152.76,573,0
4162,16508.0,45,248.8,631,0
4163,16509.0,13,363.7,297,0
4164,16510.0,131,2100.0,468,0
4165,16511.0,320,1819.02,22,2
4166,16512.0,1,-33.9,758,0
4167,16513.0,35,874.59,20,1
4168,16514.0,1,-134.86,631,0
4169,16515.0,240,3216.3,3,2
4170,16516.0,6,101.69999999999999,90,1
4171,16517.0,17,162.7,160,1
4172,16518.0,71,938.27,91,1
4173,16519.0,42,556.26,26,1
4174,16520.0,417,2465.92,187,2
4175,16521.0,239,1148.01,416,0
4176,16522.0,18,433.36,436,0
4178,16524.0,54,308.14,447,0
4180,16526.0,35,717.21,172,1
4181,16527.0,77,1272.44,82,1
4182,16528.0,17,244.41,181,1
4183,16529.0,129,2012.0,306,1
4184,16530.0,3,48.349999999999994,464,0
4185,16531.0,140,2263.58,23,2
4187,16533.0,181,1026.94,20,1
4188,16534.0,36,635.9,525,0
4189,16535.0,76,1001.59,242,1
4190,16536.0,56,539.02,108,1
4191,16537.0,4,23.35,494,0
4192,16538.0,43,399.62,542,0
4193,16539.0,152,3732.01,151,2
4194,16540.0,37,226.70000000000002,414,0
4195,16541.0,39,419.78,972,0
4196,16542.0,14,257.32,54,1
4197,16543.0,20,277.80999999999995,584,0
4198,16544.0,14,110.3,490,0
4199,16545.0,8,689.82,165,1
4200,16546.0,107,3837.36,291,2
4201,16547.0,27,111.71,399,0
4202,16548.0,6,30.15,600,0
4205,16551.0,88,2237.12,162,1
4206,16552.0,22,475.02000000000004,36,1
4208,16554.0,214,2407.17,9,2
4209,16555.0,115,285.89,110,1
4211,16557.0,11,281.85,25,1
4213,16559.0,18,185.20000000000002,517,0
4214,16560.0,201,3010.73,22,2
4215,16561.0,31,511.12,30,1
4216,16562.0,34,223.85999999999999,477,0
4217,16563.0,91,4412.56,54,2
4218,16564.0,5,87.8,570,0
